Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
"Congo, Rep.",COG,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,85.60716676,83.66120209,62.95171441,57.8475221,56.44901093,53.08640883,51.10701107,55.82194449,57.23474277,56.89408238,57.76314474,52.64936213,51.78744928,43.37747517,59.47473385,63.74695864,66.55574043,65.26595745,61.06908724,48.62745098,60.12763596,76.09377884,68.50704225,51.76426426,45.62336985,56.00535641,53.66853395,38.62088635,40.42488619,34.8288073,19.04199475,28.04995447,16.44860896,31.33982371,74.21922717,63.6079341,59.94944987,60.16154016,72.62403269,59.10411923,43.61273719,53.31245423,53.93964559,76.04941174,50.83840588,44.54780851,48.13663352,80.10123467,59.70556813,71.07245358,55.53666287,50.98000997,39.36240733,40.06852281,51.06398173,76.46367277,80.19129223,46.6543636,38.37262448,35.37694042,28.58758144,32.7096323,34.34918984,39.3144666
Colombia,COL,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,14.75743288,13.82979718,12.22731175,12.35039437,12.65162081,9.709363841,14.34672853,10.34152229,12.81127062,13.00927252,14.55471198,16.01683281,12.79810563,12.66408949,15.63042831,14.01157222,13.89501569,13.19876709,13.79854797,13.44513075,15.59700595,15.41815427,15.19093837,13.24030323,12.46395774,12.5253253,11.99338947,12.91588059,13.85663438,13.81905844,15.91514135,14.43537919,17.09303665,20.99297616,20.91917562,20.96348743,20.84464548,20.75552435,20.90157222,17.80270056,16.75194575,18.51397603,18.16706954,19.94088381,19.09267551,20.45165376,21.91276821,20.66575497,21.05805428,18.73163282,17.92375841,20.19391848,20.02394574,19.90020908,20.85271653,22.71055261,21.48551371,20.13762519,20.63503312,21.69049533,20.53329541,23.86214044,27.84157748,22.65650339
Comoros,COM,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,26.91973147,26.92019343,26.92091423,26.9213914,26.92059873,26.92094455,26.92088905,26.92087778,26.9207587,26.92113501,26.92057793,26.92092308,26.92085309,26.92103745,26.92122489,26.9208337,26.92135571,26.9207384,26.92098658,26.92120402,26.92116449,26.92096808,26.92094232,26.92082925,26.92103594,26.92112825,26.92109523,24.18083725,27.99717913,28.58498365,29.91123233,30.04458014,31.8645497,30.19490806,29.55935102,27.66875376,26.45998414,28.26304247,30.08713035,29.4946179,28.05818251,31.47040711,35.06564695,34.98549671
Cabo Verde,CPV,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,66.97581383,70.69524976,79.18849144,77.80882119,77.70039912,79.18280638,75.44266185,65.73357786,59.4939626,62.21234741,68.81961456,64.38989577,66.65688238,47.04560093,56.5171425,60.37859869,55.2908103,58.53761985,59.08526088,59.99307434,60.51338982,62.35430961,68.54474558,67.40402964,69.56299692,66.5664794,72.68449197,60.46030945,56.62593452,51.4231265,55.2646272,57.68218909,53.18646333,48.65302146,54.05555993,52.87307781,53.90519114,57.98333032,60.00153059,56.89762333,53.10008382,53.60526027,58.30988263,56.37459372
Costa Rica,CRI,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,26.07585904,25.05717491,26.04970488,27.12825015,28.56825802,33.1882381,30.77371657,31.21992207,32.45557634,31.95232734,34.57889599,37.10522785,36.60507802,36.8731792,48.12079608,38.54777881,34.91071601,36.33477341,36.03145066,37.19335821,36.81902092,48.17618039,42.16487168,36.7828696,33.97153197,32.47613427,30.49522,35.76648647,35.81117324,38.73180458,41.09489586,38.03356927,40.81448325,43.31511294,42.11264933,41.64516005,44.04517099,46.00412978,48.07518019,44.98074801,43.59460134,40.34418622,41.18940913,42.65599462,43.04882373,45.75814153,46.5005195,45.87445834,47.59505206,35.1270127,34.68267834,36.16667563,35.39722196,33.47476123,33.82832677,30.75790407,30.91838188,32.3092706,33.20683124,31.43520846,28.23338859,34.60528528,39.82233642,33.55636705
Caribbean small states,CSS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,44.18117869,44.18288979,44.18319227,44.17768675,44.17194481,44.19018036,44.19144587,44.18470397,44.15015721,44.14323653,44.28135525,44.19777504,44.1509963,43.97742526,44.10863155,44.97195013,43.77987037,43.9171025,43.10957047,44.76466329,40.87544801,29.06493683,18.22860037,15.72162023,14.53618291,15.90690576,17.31197254,17.83023096,18.25201876,17.33145317,16.9459585,16.1266192,13.20224468,13.63519882,15.28963694,18.34333098,18.47455956,17.6312498,24.34961509,15.45425258,17.72167641,21.85679084,20.35520433,20.22346658,17.19026831,14.46642367,12.28625357,11.67157891,12.56071511,10.60742007,7.514545634,45.13021308,48.78913202,
Curacao,CUW,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.41517482,81.16485859,85.19568041,97.27278354,84.01832772,88.3926786,99.93774673,102.440639,92.1071663,88.42769672,79.81969949,76.05746922,80.18276026,92.02285791,,,,,
Cayman Islands,CYM,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.41476662,45.52927357,45.36751413,45.83919108,,,
Cyprus,CYP,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,56.69259635,62.62354908,67.76175102,62.92201839,63.76627067,63.06720982,63.3219216,64.24041496,63.97466377,67.1003386,58.83146511,48.42276167,50.26963306,53.50468391,59.87415974,57.107644,57.0942541,60.64004708,47.92500107,48.08666769,67.6272203,70.64131619,70.57736759,66.21225529,64.28286934,67.53207933,63.6402128,61.23602535,56.24250504,57.0138104,56.22495877,56.37068716,58.01614272,62.84423505,54.0688415,58.56717342,57.16304828,57.06589236,59.62961021,64.89265821,67.25912335,68.53804623,74.17687642,73.11243279,74.74730196,81.02146374,86.06924674,99.00885312,95.7680936
Czechia,CZE,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.35976594,32.6133163,38.3822224,38.5400789,37.96588236,42.97255956,42.70052093,44.1351316,42.12484393,42.96633624,49.67616785,49.91503233,46.09952575,48.079537,56.2744978,59.43242087,62.16403248,63.72619715,60.8705893,54.57347032,61.8648821,66.50021793,70.37538492,69.92183518,75.06408761,74.00583385,70.43867166,70.06640223,69.5319364,66.02975886,61.01945707,66.82807116,71.60206597,63.97875608
Germany,DEU,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,16.52516344,16.22756565,16.12397988,16.29171724,18.65155786,18.73155248,20.22861133,20.05478314,19.47662481,21.3263411,23.15293329,23.96556905,23.43696132,23.2040762,24.43275639,24.89043581,21.58299626,20.93418184,21.3627007,22.83747344,22.94854291,24.06940142,22.59449438,19.87037227,20.49003819,21.12462038,21.62141702,23.6789211,24.49530487,25.48935125,29.51494605,28.99887499,27.14211824,27.64669918,28.9712783,30.9999527,33.78974355,34.24703606,35.15886133,30.67354211,34.37937203,36.77732449,36.63167142,35.89572696,35.14644057,35.18691362,34.36076981,35.24065552,36.62026796,36.74744263,33.82407338,37.4990344,43.28360965,39.39675789
Djibouti,DJI,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.4582142,140.9935517,122.9421488,109.3079735,155.8696049,143.7788116,154.2212566,107.2114599,120.9981691,171.1935582,173.596569
Dominica,DMA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.95569812,56.08722785,62.70824745,54.0749716,53.56513391,52.85303488,51.41557244,48.89921213,65.07443992,60.46342783,57.15121287,61.75232035,77.76724437,,,,,
Denmark,DNK,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,29.6140284,28.80880754,28.35609723,28.79330452,29.98370378,28.84914683,26.816724,29.87885442,34.03948709,30.37157247,32.8227843,31.97158718,29.65561592,31.60285363,33.10026296,34.90467408,35.15627454,33.88697846,34.75485875,35.77384479,32.62040567,29.71178904,30.14286819,31.65223431,30.87363823,31.47403758,30.03759951,29.05582542,30.9572336,31.92998407,31.42920692,33.46273193,34.13470931,33.36328422,38.16340237,38.39307836,38.8192372,36.98815301,38.18618602,42.02367401,46.74549464,48.65018736,50.49939144,42.3959469,43.7969477,47.92930323,49.2814379,48.69190401,48.37745547,49.31604088,47.70883091,48.86972536,51.83061712,52.94086715,49.39653535,52.5886199,60.99468131,59.8089241
Dominican Republic,DOM,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,18.81321482,16.34306181,24.18395826,25.97789392,28.03237403,20.26798784,25.33794085,25.0096637,26.64257251,26.11133685,27.92966611,27.70569697,24.64323035,26.97417264,34.97255358,32.23510641,29.17573605,28.27745024,29.46607807,31.767482,34.06918522,29.00167299,24.63505818,24.36304362,30.01007426,30.83409545,26.4865444,32.53097716,36.87080714,38.80100488,38.58770577,43.01309581,43.66105123,41.61356437,40.94936835,38.67123776,37.75578114,39.01094963,41.60141843,41.32165117,43.80256795,38.61994772,37.99927275,42.29650503,40.2039463,33.32242058,35.54156637,35.18520867,37.4853166,29.5813545,33.32418387,34.80269059,33.80549602,31.51459739,30.34503269,28.40949542,27.67659173,26.54294008,28.50453508,27.94186288,25.99795939,30.98216499,32.16879402,28.47657606
Algeria,DZA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,67.14363171,67.50377104,20.81864668,36.82551514,29.43976253,25.83307835,24.653572,21.63176932,24.18725436,28.07075808,29.15266841,27.66377753,25.7268683,31.58976353,35.48977562,42.96559919,37.11867296,41.7403173,40.16873217,32.86574908,30.33846169,30.87774286,28.99807495,25.80231124,27.46636751,26.74218774,23.17195323,18.41210974,22.6037194,28.51405637,24.9370286,23.59976454,23.86948996,23.13893637,26.05371254,28.99622923,23.94469955,21.33760013,22.51609655,22.77899622,20.78862591,20.40841772,23.45244118,22.10007178,22.96503811,22.46917732,20.1511577,22.82531773,25.38131044,31.69874845,28.50298638,26.23200355,26.37484733,28.35164323,29.3040556,32.67648091,31.27424482,29.48713665,29.01306194,26.09890066,24.85455545,23.39269197,20.39339719,20.06337782
East Asia & Pacific (excluding high income),EAP,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,6.085294521,6.006768498,6.342215155,6.707352584,6.475915979,6.447649686,6.56994282,6.680565761,6.991295312,6.416745185,6.720530504,6.508510593,6.988574701,8.652035568,11.99200586,11.47690317,11.70563583,12.0379837,15.92933353,17.47676026,20.281807,21.44483142,19.69378855,19.761971,18.36642696,18.45428747,17.10232171,19.16822342,22.18934787,22.470772,23.09408793,24.87099942,26.08503145,29.10560678,28.89234591,29.49828439,28.2091396,27.54445322,24.90728926,25.19059841,29.08217261,27.79136062,28.56530157,31.46850545,35.296717,35.47717989,34.50474975,32.51189114,31.0341551,24.93540489,27.70474703,28.3897569,27.11062857,26.29578271,25.31998254,21.99247291,21.1178513,21.98438977,22.68199239,21.45002957,19.58492926,21.26980433,22.192643,21.7401282
Early-demographic dividend,EAR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,13.57112603,13.81095861,13.21250803,12.71638652,13.20349734,13.23566294,12.78210872,12.56858066,13.01926004,13.31883034,13.31585803,14.38649787,16.5086723,19.43236819,19.14107004,20.69718228,20.29271855,19.71507376,20.84144492,21.48317529,21.39559899,20.76230795,19.42136684,17.89843741,16.84827179,17.25193477,18.98478792,20.197858,19.87898378,21.03175271,21.34633059,20.19144954,20.07784872,22.19227586,22.67910609,23.38073134,23.16887967,22.01235367,23.18976388,22.65227137,23.90282297,23.97432476,25.98681064,26.78451358,27.76848999,28.36987966,30.03966885,26.95848139,27.07243531,28.5402941,29.09355207,28.88865762,28.59672071,26.62946287,25.11726563,25.94958692,27.78003599,26.36369266,23.83977326,26.98883362,29.77449871,27.52462734
East Asia & Pacific,EAS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,12.9283013,12.51165461,11.84506517,12.33473894,11.34420418,11.63595499,11.50376738,11.07251481,11.44763655,10.96600297,11.04374149,10.81612885,10.23716861,11.9181696,16.36353338,15.02317652,15.27618317,14.58073046,13.82962273,17.05609206,19.75523095,19.71222097,19.29410579,17.90814694,17.84655062,16.89439163,13.27006727,13.57767432,14.50844016,15.91207856,16.88649014,16.38097502,16.3130695,16.10443475,16.69892925,18.14916495,20.08070722,21.16527842,19.81274386,19.16248375,21.61301614,21.77669302,22.56075147,23.95215463,26.751841,28.73028514,31.05312361,31.71372605,32.64402789,26.14533909,29.13415924,30.77207011,30.37296676,30.94553298,30.66157253,27.32248797,25.52670819,26.76500513,27.64709678,26.33876591,24.07566369,26.39375533,28.97375892,27.84310917
Europe & Central Asia (excluding high income),ECA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.09491099,24.42187508,26.53186237,27.40942513,32.32958877,32.5542413,33.61511131,35.47555377,27.54257897,25.9953817,30.05843971,32.43919394,32.01607908,32.51648038,34.75924079,32.88689991,34.44899478,34.99496931,36.50818581,31.93650424,32.62150951,36.70923441,35.98114214,34.52756571,33.50043123,31.79203386,31.80930318,35.15909285,37.53474828,36.97247792,35.57145127,38.07000147,43.16239234,38.84317225
Europe & Central Asia,ECS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,20.3825333,20.13547787,20.06319182,21.70182193,26.06116604,23.35193917,25.10343333,25.05438788,23.82788786,25.33973075,26.96044612,27.35809825,27.20682421,26.86721219,28.17098992,28.26188838,25.09080188,24.89200524,25.28425288,26.75438536,25.9288321,24.96110618,26.56515429,25.01752945,25.83416328,26.9297445,27.07526737,28.62049178,29.15679339,29.76448097,33.14745605,32.77883417,31.53755905,31.17668075,32.25595807,33.66000928,35.62403398,36.07300531,36.99302361,32.74258641,35.83150576,37.92182043,37.73565818,37.48408951,37.53332781,38.04784233,38.34163688,39.8443732,40.99898583,41.35404962,38.94156606,41.42895336,46.6653934,43.52840899
Ecuador,ECU,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,10.36407202,10.1516654,10.79438964,9.956975437,10.14445816,10.29048109,11.1143692,12.03159257,13.91820741,12.10235721,13.0100254,16.69010861,15.55007756,16.65959706,18.75231955,19.3341564,17.97826833,18.13933341,18.56384611,18.17150327,17.8769831,15.29742785,17.75645447,15.31640238,15.68188013,16.03593842,17.48120101,22.36463579,23.65645047,24.82993222,21.83054027,21.5220564,20.67280351,23.13537759,23.49792943,24.62436736,21.942418,23.48226011,25.50315708,22.82370916,27.85323563,28.52135302,29.08222706,25.51576918,26.97485807,29.33100199,30.14067045,31.36815234,34.31399549,28.03771723,33.29168973,33.92231431,32.17151827,31.05803383,30.07133993,25.07355398,19.99520064,22.13213593,24.46547725,24.03421512,20.70575003,26.14648913,30.83506565,28.78238553
"Egypt, Arab Rep.",EGY,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,21.82550519,19.74188602,19.51847087,23.58692667,24.87423687,20.1324211,20.48419417,19.11393404,17.46356833,16.53306613,17.09457771,17.78297835,17.37510773,18.16112084,31.29741777,35.54630083,27.91814575,31.36579008,33.93621159,42.97152461,42.86839928,43.49814111,37.86872105,34.21052632,31.96202532,27.88203753,22.22222222,22.7184466,35.22727273,32.33766234,32.56784969,35.37777778,30.91301222,30.09020619,28.05714286,27.69607843,26.19877942,24.89657766,25.71329158,23.30949285,22.81681858,22.33063842,22.67088942,24.38323353,29.58994436,32.60909935,31.56872268,34.82814178,38.63763261,31.59662253,26.58710426,24.68820655,24.31480265,23.35519243,22.67605634,21.66209747,19.90108511,27.81804754,27.92636406,24.4799857,19.65347983,19.29582327,21.89607906,21.34033429
Euro area,EMU,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,19.50196825,19.2606479,19.32332688,20.53743842,24.58140847,22.30525583,24.18902648,24.05186793,23.11561628,24.83359354,26.93805073,27.85002068,27.42478819,26.66222382,27.80333212,27.97208454,24.11267993,24.05279704,24.60259771,26.0611839,25.55833615,25.49094309,24.91979647,23.56178163,24.81191631,26.19448073,26.31319929,28.22057412,29.0821409,29.91290267,34.13240484,33.43357516,31.85326207,31.37413198,32.67243422,34.51379609,36.7533375,37.59331938,38.19893252,32.79352077,36.81163984,39.45095319,39.81937465,39.41658029,39.64236666,40.52834821,40.07714045,41.84773793,43.06068772,43.80996128,40.95486965,44.43803888,51.86067199,46.99477014
Eritrea,ERI,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.95358302,71.50331072,82.86211529,82.93460925,87.38374994,85.79995387,80.09308209,86.72482863,58.21074133,61.2556706,64.80898282,67.56549646,59.79550787,54.9403177,38.36133666,28.78770695,26.1321934,23.44351776,31.09308886,29.23895286,,,,,,,,,,,,
Spain,ESP,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,13.70057681,12.89000013,13.85141897,14.79602881,18.52390305,16.72194115,17.52298163,15.92296777,13.85543985,14.14181149,17.28199563,19.1102074,19.56510635,20.70780143,20.25264587,20.01599305,17.16211303,18.60823286,19.42438597,20.79646448,19.89996164,19.73172945,19.80425218,19.25457798,21.34839073,22.96446131,23.22465057,25.51105938,26.5804352,28.30714231,31.53270153,30.13704102,28.53787426,27.82019801,29.09126002,29.75858777,30.90043941,31.70385164,30.28032275,23.85129405,26.86555663,29.12341278,29.25429841,28.91331563,30.17992221,30.28335627,29.61164487,31.26705093,32.13459641,31.69066211,28.96510316,32.76750462,38.87243208,34.13247068
Estonia,EST,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.99959145,79.0457646,73.18612627,71.69819319,80.6689785,83.20389002,74.25034567,64.86823205,65.25125109,65.34332389,65.59743071,68.88365487,70.4902991,73.36438299,71.38542033,70.29316342,55.89765804,68.62582136,80.47645491,83.7579774,81.14752152,77.36420961,72.47269689,72.26937055,70.33009256,70.58472971,68.33299364,69.23808788,80.84848984,87.90015752,77.00154162
Ethiopia,ETH,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.54608221,31.63060598,28.98771352,29.09946424,30.29281055,27.0869723,23.47426268,22.82669908,20.8753244,16.8789127,16.71333768,18.35153885,13.99240889
European Union,EUU,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,19.93226356,19.60747035,19.59520636,20.89189104,25.11214127,22.7258796,24.57304447,24.40205374,23.39038273,25.20952715,27.20121392,28.0453832,27.74984778,27.07293781,28.14811666,28.40710851,24.61336547,24.54545955,25.05621293,26.49238025,25.93877222,25.66745376,25.19292199,23.97662751,25.23322006,26.60120053,26.77844071,28.75980385,29.68939264,30.47463402,34.70187529,34.00504814,32.53852391,32.1673346,33.59159132,35.4915397,37.93056587,38.93971295,39.64351173,34.01952671,38.05299113,40.70998544,41.10816123,40.66560146,41.04590765,41.80852356,41.38685267,43.1663939,44.44887696,45.0318775,42.09724887,45.78481233,53.30226741,48.2884622
Fragile and conflict affected situations,FCS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.72811677,20.11594314,26.26834035,28.50380881,29.61577287,28.8186724,25.57362697,22.86387846,23.82245786,23.00282586,32.36816644,30.19297598,31.63589014,30.5363788,31.91306296,33.4296283,32.66749212,29.70558326,30.94065574,31.09552138,30.0623216,28.25700405,29.00690222,30.24540598,31.10389274,30.22786987,25.1291158,24.9278954,25.16442623,26.5068321,26.46629116,23.2399421,26.24511451,28.12027447,28.92991902
Finland,FIN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,25.54903526,24.87213603,24.13504708,24.90126441,29.53137564,28.19645041,25.71875813,25.53640883,24.76340849,28.53240884,32.12121212,30.31449515,28.70863713,28.72465225,27.12286217,27.32846715,24.34265109,24.4881378,24.25660613,24.85560576,23.69398883,22.21531877,24.6962942,26.81462446,28.42486155,28.33607573,29.43310747,30.45574374,29.5389061,28.64179434,32.87727479,30.51592872,30.1738076,30.74205413,32.34829061,36.31047089,38.91739606,39.03420846,41.28687845,34.04462542,37.04815915,39.74855177,40.49546357,39.23497644,37.82176775,36.18025424,36.38887988,37.77246713,39.99439426,39.94583218,35.97025217,39.86750494,48.03625378,42.51829358
Fiji,FJI,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,51.92995304,57.44043561,49.62942339,49.03694195,43.89555399,44.71285324,39.47458439,42.06251706,51.31015369,60.35527986,67.15656566,60.50440744,54.89319208,59.42517344,59.43660918,58.84730593,58.86114087,58.54652704,58.43202923,61.60037755,70.50919576,69.0430622,64.25221989,68.70586077,70.92113955,63.67261905,67.96665227,61.78746714,73.87306926,59.43270569,63.79350134,65.19553266,64.17464799,69.47495841,58.4780302,52.35229317,50.5272493,51.00609752,55.4866242,58.95056181,44.5140022,54.47188057,69.3324441,
France,FRA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,12.58212629,12.48523875,12.1507192,12.42529933,13.09658411,12.55005152,13.15267417,13.22721318,13.51096812,14.87194611,15.61013557,15.69014043,16.03427776,17.08084307,22.0294783,18.14173018,20.60247904,20.70492677,19.83780358,20.92283061,23.24357415,24.29531754,24.75834302,23.54939702,24.49495848,24.4680878,21.12021796,21.39165996,21.80238506,23.21100514,22.59758569,22.53943129,21.5179506,19.90930693,21.00083686,21.74200677,21.9894774,23.17312843,24.1686657,24.46368414,28.02799804,27.46262935,26.40182309,25.46191462,26.21166097,27.6592796,28.94142905,29.29402666,29.98073316,26.31816407,28.76106716,31.06678815,31.30327842,31.22794853,31.45745404,31.81119247,31.84454637,33.08401411,33.88427889,33.53941778,30.2816679,32.5004327,39.28647472,36.27952421
Faroe Islands,FRO,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,52.21238938,44.44444444,45.60315671,45.54084437,43.88489209,40.43846321,43.23992637,44.59870673,35.855573,40.91588531,39.27408658,42.26983802,53.09764029,49.83546338,48.28746177,43.61798937,44.94279593,45.88753761,45.05146477,46.96307692,45.57837838,49.42022472,61.6387126,54.0373947,51.52493721,53.3146438,49.40184049,39.69250078,35.04877228,33.28748281,36.46759848,28.9014998,32.1798591,34.97029703,48.91948414,48.88924923,44.95927162,51.73001144,59.2097941,53.34016797,49.55942979,61.48590603,49.71354469,58.91594807,55.59518948,57.37655994,57.52144765,53.20215454,50.46056946,53.41197984,64.59902557,58.61932025,52.72825103,52.39417913,50.01636903,50.87360878,54.05616147,52.85352967,48.7962924,51.99802086,62.32581176,56.6189827
"Micronesia, Fed. Sts.",FSM,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,106.7645026,,,,,,,,,,,,73.28781683,83.66360125,88.14236135,82.50241807,78.2769186,72.61773605,76.49072979,71.73157203,76.02864164,78.18957192,75.8035639,77.24092152,76.19149241,85.9688058,86.91576348,82.123302,82.19035816,81.47112578,82.86392421,74.03154434,78.23146963,74.61227692,72.58091922,67.03321429,69.05525381,68.22551075,67.50597436,63.79855814,67.53682609
Gabon,GAB,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,32.62720952,31.66281203,30.76839967,45.3936621,35.95148158,37.2972973,39.56952642,48.05390719,49.24551461,54.0508644,37.98881833,52.33111323,72.25788018,57.66602731,43.26069411,47.90224913,46.09929078,51.2605042,46.92136499,37.40304065,31.63017032,40.69556932,39.666919,43.54252109,40.20048837,57.28090636,54.70433528,45.21950723,41.79143678,41.19805316,30.85894113,33.27147925,33.79328923,34.54842303,38.25104682,35.74769716,33.00765586,37.23225371,48.568431,38.1189481,32.66975223,29.36338076,32.15018184,28.37317371,26.72838186,23.94092708,28.07759274,26.60387458,26.79916058,31.33284524,31.49417035,28.75400521,31.3924675,33.27763027,28.99943662,27.91777295,26.09803377,24.84198647,22.73752121,21.99701622,22.51457183,24.40919171,24.48435566,27.75033193
United Kingdom,GBR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,20.96141118,20.52387775,20.72616599,24.75580324,31.62838302,27.08127368,29.10542835,28.9393075,26.66908594,26.98482583,24.40553771,23.12934314,23.70252566,24.77115303,27.56805065,26.75465507,25.41408468,25.26764423,25.18093658,26.02679661,24.91137633,22.71207008,23.37414895,24.90745252,25.79910547,25.21515064,25.88261668,25.20439897,24.90683535,25.32609696,26.86190895,27.27444847,26.86927321,26.18303249,26.37942232,27.40920637,29.40229804,27.45279312,29.19264558,28.122833,30.4160323,32.17780692,31.6074143,31.70968714,30.51858939,29.35759902,30.79805889,32.231299,32.96253689,33.03035336,29.11134184,29.40426184,35.31333567,32.21620064
Georgia,GEO,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.79622987,46.34678299,45.28354466,45.43632233,31.33813851,66.28686327,71.75014789,109.1305109,42.3267831,32.37034509,42.14284177,37.10793493,38.09628133,39.66692923,38.86855859,42.39984979,46.17764856,47.91181051,51.27055564,56.65450801,57.57511563,58.03490451,48.64783721,49.20592036,51.60249282,54.09530021,52.87241952,55.76881218,56.87906217,54.9269603,56.70772521,60.1521995,63.50577183,55.99076001,58.92654634,62.21655847,57.88411935
Ghana,GHA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,35.44303797,36.4516129,28.47011145,27.45454545,23.86731392,26.73942701,19.63109354,19.94680851,20.82352941,20.33983008,22.70916335,20.24,15.20426288,16.39531562,21.80257511,18.43649442,16.04351823,11.54707516,9.687410655,11.16150521,9.154765238,5.323162504,2.982036067,5.988980537,10.77058408,13.58935193,20.13559044,26.18552279,24.06211591,24.34325374,25.85028772,25.52480321,28.76764037,36.41520105,36.76251681,32.92664835,40.09276196,52.99154704,46.72819149,49.62676508,67.24617254,64.81283769,54.87299128,56.60810306,60.36700923,61.72229716,39.86286375,40.82923168,44.48476831,42.30287255,45.90109781,49.3588453,52.80881695,35.31853851,35.60466028,42.6895661,36.6837603,36.67149051,34.50362202,39.37520287,35.05007823,32.65271144,35.45141224,34.99983026
Gibraltar,GIB,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
