Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
"Congo, Rep.",COG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,31.601,32.318,33.045,33.78,34.524,35.273,36.031,36.796,37.569,38.345,39.129,39.919,40.715,41.514,42.357,43.264,44.177,45.091,46.01,46.932,47.857,48.781,49.707,50.633,51.56,52.221,52.642,53.064,53.485,53.905,54.324,54.743,55.162,55.58,55.996,56.413,56.832,57.299,57.766,58.231,58.695,59.156,59.617,60.076,60.533,60.988,61.441,61.893,62.346,62.8,63.256,63.712,64.169,64.627,65.085,65.543,66.001,66.459,66.916,67.373,67.829,68.283,68.736,69.188
Colombia,COL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,46.268,47.702,49.143,50.584,52.027,52.82,53.587,54.352,55.117,55.877,56.635,57.39,58.143,58.89,59.607,60.306,61.003,61.693,62.379,63.061,63.738,64.408,65.073,65.733,66.387,67.034,67.566,68.051,68.532,69.008,69.481,69.949,70.415,70.874,71.328,71.777,72.223,72.662,73.098,73.53,73.957,74.379,74.797,75.211,75.62,76.024,76.423,76.816,77.204,77.587,77.964,78.335,78.701,79.061,79.415,79.764,80.108,80.446,80.778,81.104,81.425,81.74,82.05,82.354
Comoros,COM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,12.551,13.348,14.189,15.074,16.004,16.978,18,18.34,18.685,19.035,19.39,19.75,20.115,20.484,20.859,21.239,21.625,22.014,22.41,22.81,23.215,23.649,24.095,24.548,25.006,25.469,25.938,26.413,26.893,27.378,27.869,28.366,28.435,28.39,28.346,28.301,28.257,28.213,28.168,28.124,28.08,28.036,27.992,27.947,27.903,27.875,27.863,27.867,27.886,27.921,27.973,28.04,28.123,28.223,28.338,28.47,28.619,28.784,28.965,29.164,29.38,29.613,29.864,30.132
Cabo Verde,CPV,Urban population (% of total population),SP.URB.TOTL.IN.ZS,16.679,16.948,17.224,17.503,17.787,18.073,18.363,18.657,18.954,19.255,19.559,19.9,20.272,20.649,21.031,21.419,21.812,22.209,22.612,23.02,23.518,24.995,26.535,28.133,29.792,31.5,33.885,36.355,38.902,41.504,44.12,45.044,45.973,46.902,47.834,48.768,49.704,50.637,51.572,52.505,53.435,54.291,55.146,55.997,56.846,57.689,58.529,59.363,60.194,61.016,61.821,62.322,62.821,63.317,63.81,64.3,64.784,65.261,65.732,66.195,66.652,67.102,67.545,67.982
Costa Rica,CRI,Urban population (% of total population),SP.URB.TOTL.IN.ZS,34.254,34.329,34.404,34.606,35.197,35.791,36.39,36.993,37.601,38.212,38.827,39.445,40.068,40.655,41.002,41.349,41.698,42.046,42.396,42.747,43.099,43.45,43.803,44.156,44.542,45.445,46.353,47.264,48.177,49.089,50.003,50.917,51.832,52.743,53.653,54.561,55.467,56.367,57.264,58.157,59.052,60.41,61.753,63.08,64.388,65.672,66.935,68.174,69.39,70.575,71.736,72.868,73.946,74.97,75.941,76.862,77.735,78.56,79.34,80.076,80.771,81.425,82.042,82.622
Caribbean small states,CSS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,36.40572521,36.6008356,36.8182836,37.05076072,37.26151367,37.42957733,37.6019496,37.77763731,37.9548741,38.12707276,38.30445008,38.52842223,38.95444913,39.58132625,40.19896639,40.80978885,41.41214835,41.99949142,42.57175523,43.12608392,43.66670616,43.79096145,43.95134707,44.12721705,44.32108028,44.53281075,44.75453486,44.97319733,45.20322359,45.44580775,45.66198663,45.78230199,45.79822579,45.80324087,45.81536893,45.8589259,45.91895648,45.97826364,46.03751274,46.09595152,46.16142888,46.23305747,46.24266137,46.22083787,46.17791007,46.10259674,46.03730372,45.9832178,45.93016876,45.88107348,45.84631213,45.8636629,45.92938951,45.97967882,46.03954415,46.10178133,46.16592139,46.23735721,46.20888399,46.24204473,46.38633827,46.48080186,46.60867621,46.77027069
Cuba,CUB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,58.401,58.588,58.776,58.963,59.15,59.337,59.523,59.709,59.895,60.081,60.266,60.976,61.8,62.614,63.423,64.224,65.018,65.802,66.579,67.346,68.106,68.853,69.414,69.925,70.433,70.933,71.43,71.921,72.408,72.888,73.364,73.676,73.827,73.977,74.127,74.277,74.426,74.618,74.855,75.089,75.323,75.555,75.785,75.947,76.041,76.134,76.227,76.32,76.413,76.505,76.597,76.689,76.781,76.827,76.861,76.896,76.93,76.977,77.037,77.109,77.194,77.292,77.401,77.523
Curacao,CUW,Urban population (% of total population),SP.URB.TOTL.IN.ZS,74.71,75.102,75.49,75.875,76.255,76.631,77.003,77.37,77.734,78.093,78.448,78.799,79.146,79.488,79.827,80.161,80.491,80.817,81.138,81.456,81.769,82.078,82.383,82.684,82.982,83.274,83.563,83.848,84.129,84.405,84.678,84.947,85.444,86.224,86.969,87.68,88.358,89.002,89.615,90.198,90.752,91.011,90.894,90.775,90.655,90.534,90.411,90.287,90.161,90.034,89.905,89.775,89.654,89.544,89.443,89.352,89.272,89.203,89.145,89.098,89.062,89.038,89.025,89.023
Cayman Islands,CYM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Cyprus,CYP,Urban population (% of total population),SP.URB.TOTL.IN.ZS,35.628,36.175,36.674,37.176,37.681,38.188,38.698,39.21,39.726,40.242,40.761,41.283,41.807,42.757,45.007,47.277,49.563,51.843,54.119,56.378,58.614,60.809,62.964,63.822,64.252,64.678,65.102,65.524,65.945,66.361,66.776,67.188,67.598,67.792,67.915,68.038,68.161,68.283,68.405,68.527,68.648,68.769,68.694,68.553,68.41,68.268,68.125,67.982,67.839,67.695,67.551,67.406,67.261,67.137,67.031,66.946,66.881,66.836,66.81,66.805,66.821,66.856,66.911,66.987
Czechia,CZE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,59.548,60.063,60.555,61.044,61.532,62.016,62.498,62.978,63.456,63.93,64.402,65.295,66.484,67.649,68.794,69.917,71.018,72.092,73.142,74.167,75.167,75.481,75.452,75.423,75.394,75.365,75.336,75.307,75.278,75.249,75.22,75.158,75.03,74.901,74.772,74.643,74.513,74.382,74.251,74.12,73.988,73.877,73.809,73.74,73.671,73.602,73.533,73.463,73.394,73.324,73.255,73.185,73.197,73.29,73.384,73.477,73.57,73.675,73.792,73.921,74.061,74.214,74.377,74.552
Germany,DEU,Urban population (% of total population),SP.URB.TOTL.IN.ZS,71.384,71.697,71.762,71.826,71.891,71.955,72.019,72.083,72.147,72.211,72.274,72.332,72.389,72.446,72.503,72.56,72.617,72.674,72.73,72.787,72.844,72.989,73.107,73.103,72.943,72.711,72.617,72.836,72.999,72.976,73.118,73.269,73.36,73.497,73.71,73.922,74.133,74.342,74.551,74.758,74.965,75.17,75.374,75.577,75.779,75.98,76.179,76.378,76.575,76.771,76.966,77.16,77.17,77.18,77.19,77.2,77.224,77.261,77.312,77.376,77.453,77.544,77.648,77.765
Djibouti,DJI,Urban population (% of total population),SP.URB.TOTL.IN.ZS,50.325,51.448,52.619,53.787,54.952,56.109,57.26,58.404,59.54,60.664,61.777,62.878,63.968,65.04,66.099,67.142,68.17,69.178,70.169,71.141,72.096,73.028,73.942,74.504,74.715,74.925,75.134,75.341,75.548,75.753,75.957,76.114,76.161,76.207,76.254,76.3,76.347,76.393,76.439,76.485,76.532,76.578,76.624,76.67,76.716,76.761,76.807,76.853,76.899,76.944,76.999,77.064,77.138,77.222,77.314,77.417,77.528,77.648,77.777,77.915,78.062,78.217,78.38,78.552
Dominica,DMA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,37.846,37.912,37.979,38.046,38.113,38.18,38.247,38.314,38.381,38.448,38.683,39.47,40.264,41.061,41.864,42.671,43.484,44.297,45.115,45.935,46.759,47.793,49.524,51.257,52.99,54.71,56.422,58.118,59.798,61.45,63.079,64.482,64.569,64.656,64.744,64.831,64.918,65.005,65.092,65.179,65.265,65.382,65.689,65.994,66.299,66.601,66.903,67.203,67.502,67.799,68.094,68.389,68.685,68.982,69.28,69.579,69.88,70.181,70.483,70.786,71.09,71.395,71.7,72.006
Denmark,DNK,Urban population (% of total population),SP.URB.TOTL.IN.ZS,73.687,74.417,75.093,75.757,76.409,77.048,77.619,78.163,78.698,79.222,79.737,80.239,80.731,81.211,81.683,82.146,82.6,82.886,83.169,83.448,83.723,83.915,84.025,84.134,84.243,84.351,84.458,84.565,84.671,84.777,84.843,84.871,84.898,84.925,84.952,84.979,85.006,85.033,85.06,85.086,85.1,85.15,85.25,85.36,85.566,85.856,86.098,86.293,86.487,86.654,86.795,86.957,87.142,87.292,87.41,87.526,87.642,87.757,87.874,87.994,88.116,88.24,88.367,88.495
Dominican Republic,DOM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,30.191,31.112,32.074,33.052,34.046,35.052,36.073,37.106,38.153,39.207,40.274,41.351,42.437,43.527,44.626,45.729,46.838,47.948,49.061,50.175,51.29,52.401,53.05,53.323,53.596,53.868,54.14,54.412,54.684,54.955,55.226,55.497,55.767,56.037,56.752,57.598,58.441,59.276,60.107,60.933,61.753,62.565,63.371,64.605,66.003,67.37,68.71,70.02,71.3,72.542,73.753,74.827,75.802,76.749,77.67,78.566,79.436,80.277,81.074,81.828,82.54,83.213,83.848,84.446
Algeria,DZA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,30.51,31.797,33.214,34.662,36.141,37.643,38.84,39.004,39.169,39.334,39.5,39.665,39.831,39.997,40.163,40.33,40.497,40.928,41.794,42.665,43.542,44.42,45.303,46.189,47.079,47.968,48.86,49.722,50.511,51.298,52.085,52.871,53.657,54.439,55.219,55.997,56.774,57.544,58.313,59.118,59.919,60.712,61.501,62.284,63.061,63.83,64.593,65.348,66.097,66.826,67.54,68.236,68.915,69.576,70.221,70.848,71.459,72.052,72.629,73.189,73.733,74.261,74.772,75.268
East Asia & Pacific (excluding high income),EAP,Urban population (% of total population),SP.URB.TOTL.IN.ZS,16.95116181,17.42400028,17.89590679,18.36967449,18.85185967,18.78279421,18.74396223,18.74395267,18.7581482,18.78164025,18.80978397,18.8384648,18.88755524,19.02238132,19.23353277,19.29756501,19.46194177,19.63145385,20.03694312,20.68500815,21.36259466,22.07097843,22.79372458,23.41913921,24.0627072,24.71599644,25.37913982,26.05445837,26.74339173,27.44457714,28.15842283,28.93648105,29.73764936,30.5513446,31.37729302,32.21474419,33.06768036,33.93001365,34.80812775,35.70080217,36.61727448,37.64539939,38.75275618,39.87246085,41.00334955,42.13852522,43.24642288,44.33902039,45.43600279,46.53528749,47.63735141,48.67537047,49.68775408,50.69391224,51.69730103,52.69565044,53.68977781,54.67599331,55.63924009,56.57602107,57.48453968,58.3655369,59.22148416,60.04894177
Early-demographic dividend,EAR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,22.87848112,23.16557157,23.48952317,23.81795515,24.15148158,24.49187556,24.8412127,25.19377541,25.54412315,25.89832242,26.25360422,26.63492838,27.07111186,27.50222737,27.93711694,28.25872587,28.70624823,29.15602113,29.61614437,30.07585547,30.55349555,31.04516789,31.46250461,31.88223324,32.31104021,32.74526209,33.17699575,33.59580076,34.01014598,34.4242412,34.87106883,35.23739317,35.57947277,35.91123108,36.26210351,36.61202828,36.93290895,37.25315573,37.58339104,37.9140295,38.24798842,38.57389981,38.93242889,39.29086725,39.65536959,40.02540753,40.40411569,40.77696667,41.1574165,41.53807603,41.90298137,42.26943707,42.6346426,43.01594924,43.4013542,43.81360196,44.21601741,44.60146702,44.9830332,45.37626401,45.78781493,46.18540969,46.6251546,47.06821988
East Asia & Pacific,EAS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,22.62673234,23.21159951,23.73877461,24.20352436,24.68139627,24.68455803,24.68397277,24.73362502,24.80336544,24.87888716,24.95756438,25.07281462,25.17367742,25.35406088,25.61201442,25.74789212,25.94107049,26.13114086,26.52608609,27.13717566,27.77115919,28.43653268,29.10404252,29.68148347,30.2744283,30.87007204,31.47799229,32.10080724,32.72992416,33.37083512,34.02070887,34.71558095,35.41797414,36.13300206,36.86176855,37.60161189,38.35467235,39.10532819,39.8729275,40.65327881,41.46103537,42.45129363,43.53303002,44.61585979,45.70232091,46.78537202,47.8347137,48.86579806,49.89869603,50.92383375,51.94690027,52.8732307,53.76436178,54.64966506,55.53605923,56.42052248,57.30274816,58.17656111,59.03460498,59.87255834,60.68223452,61.45940023,62.2257323,62.98238099
Europe & Central Asia (excluding high income),ECA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,38.70211523,39.32076448,39.93237053,40.54350616,41.15627742,41.79977676,42.48006288,43.17830906,43.87717488,44.5705573,45.2577981,45.89534245,46.49210803,47.0841445,47.66952324,48.21283601,48.71411853,49.19182569,49.66730225,50.10510682,50.49590047,51.12942531,51.84281797,52.5568593,53.27679482,53.96371092,54.56239369,55.11754522,55.66997441,56.12949697,56.4927476,56.72571827,56.90960323,57.10543338,57.28090151,57.44367008,57.59905322,57.76250562,57.94211777,58.14026081,58.36665925,58.62097759,58.91324833,59.22493259,59.54154792,59.86153351,60.1832467,60.4846268,60.80972098,61.13480682,61.45191439,61.73264751,61.96561501,62.19083842,62.41240629,62.63178446,62.85261825,63.07283204,63.30128826,63.53811118,63.76303634,63.99188964,64.16962365,64.32544361
Europe & Central Asia,ECS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,55.55315863,56.08155447,56.60838727,57.16063116,57.71168727,58.27141788,58.82847567,59.37149784,59.89603202,60.39086096,60.88086965,61.35513726,61.81779883,62.26828746,62.70896807,63.11660133,63.49820823,63.88250211,64.2714301,64.62536875,64.93286636,65.27229186,65.57565263,65.86130644,66.13639352,66.40142436,66.66070429,66.94031215,67.21919092,67.41735724,67.56171496,67.69504594,67.80613149,67.91202341,68.02321363,68.13277128,68.23686722,68.34362087,68.45504484,68.5714218,68.69991318,68.85447507,69.05414167,69.26359403,69.47592329,69.69096145,69.90505464,70.12238656,70.33623578,70.54182076,70.74380676,70.92723512,71.10122321,71.2719146,71.441939,71.6192623,71.80174587,71.9882838,72.18182463,72.38309407,72.5854745,72.80218706,73.04278384,73.27848181
Ecuador,ECU,Urban population (% of total population),SP.URB.TOTL.IN.ZS,33.878,34.466,35.06,35.606,36.122,36.64,37.162,37.686,38.215,38.744,39.278,39.813,40.352,40.892,41.457,42.363,43.276,44.191,45.111,46.034,46.961,47.888,48.818,49.658,50.438,51.215,51.993,52.769,53.546,54.318,55.09,55.709,56.226,56.74,57.254,57.766,58.277,58.785,59.291,59.796,60.299,60.799,61.118,61.316,61.514,61.711,61.907,62.104,62.3,62.495,62.69,62.851,62.988,63.125,63.261,63.398,63.534,63.67,63.821,63.986,64.166,64.361,64.57,64.792
"Egypt, Arab Rep.",EGY,Urban population (% of total population),SP.URB.TOTL.IN.ZS,37.864,38.272,38.624,38.977,39.331,39.686,40.042,40.399,40.758,41.117,41.477,41.838,42.2,42.563,42.926,43.291,43.656,43.81,43.826,43.842,43.858,43.874,43.89,43.906,43.922,43.938,43.954,43.877,43.744,43.611,43.478,43.345,43.212,43.079,42.946,42.814,42.681,42.658,42.704,42.75,42.797,42.843,42.889,42.935,42.981,43.027,43.073,43.078,43.058,43.039,43.019,43,42.946,42.893,42.839,42.785,42.732,42.705,42.704,42.73,42.783,42.862,42.967,43.1
Euro area,EMU,Urban population (% of total population),SP.URB.TOTL.IN.ZS,61.59891403,62.08239557,62.57934277,63.14277698,63.70504127,64.26526823,64.823334,65.37463412,65.87963311,66.31051745,66.73188132,67.13225167,67.47283905,67.79159668,68.09886281,68.35847137,68.58688974,68.8362458,69.0873304,69.33697272,69.58533052,69.83032815,69.98709592,70.09871459,70.169902,70.22597402,70.31838389,70.48947109,70.65168892,70.76379665,70.9148937,71.08697642,71.24553381,71.41034619,71.59109212,71.77230449,71.95355953,72.12998081,72.30316131,72.48198242,72.67452146,72.89067603,73.13429144,73.38508451,73.63083793,73.87390037,74.11196024,74.34132718,74.56833648,74.79634402,75.02741253,75.25412295,75.4699146,75.67741295,75.87907488,76.09384559,76.31098698,76.53303236,76.76022577,77.001999,77.23757611,77.47457881,77.714254,77.95638091
Eritrea,ERI,Urban population (% of total population),SP.URB.TOTL.IN.ZS,9.799,10.114,10.438,10.772,11.115,11.466,11.828,12.2,12.358,12.517,12.678,12.841,13.006,13.173,13.341,13.511,13.684,13.857,14.033,14.211,14.39,14.572,14.755,14.94,15.182,15.757,16.351,16.962,17.592,18.239,18.905,19.59,20.294,21.015,21.755,22.514,23.293,24.088,24.903,25.735,26.587,27.455,28.341,29.244,30.164,31.099,32.051,33.017,34,34.585,35.175,35.771,36.372,36.979,37.59,38.206,38.827,39.451,40.08,40.712,41.347,41.985,42.625,43.267
Spain,ESP,Urban population (% of total population),SP.URB.TOTL.IN.ZS,56.567,57.303,58.308,59.306,60.298,61.278,62.251,63.214,64.168,65.108,66.038,66.848,67.541,68.224,68.901,69.57,70.231,70.883,71.527,72.162,72.789,73.279,73.515,73.749,73.982,74.213,74.444,74.673,74.9,75.126,75.351,75.528,75.61,75.692,75.774,75.856,75.938,76.019,76.1,76.181,76.262,76.343,76.533,76.778,77.022,77.263,77.502,77.74,77.976,78.21,78.442,78.673,78.902,79.133,79.366,79.602,79.84,80.08,80.321,80.565,80.81,81.056,81.304,81.552
Estonia,EST,Urban population (% of total population),SP.URB.TOTL.IN.ZS,57.533,58.304,59.072,59.836,60.596,61.348,62.097,62.839,63.577,64.307,64.947,65.483,66.017,66.545,67.069,67.589,68.106,68.617,69.124,69.497,69.711,69.924,70.136,70.347,70.558,70.767,70.975,71.183,71.39,71.415,71.231,71.046,70.86,70.674,70.487,70.3,70.111,69.923,69.733,69.543,69.368,69.242,69.116,68.989,68.862,68.735,68.607,68.479,68.351,68.223,68.094,67.965,67.974,68.122,68.269,68.416,68.563,68.717,68.88,69.051,69.229,69.415,69.609,69.81
Ethiopia,ETH,Urban population (% of total population),SP.URB.TOTL.IN.ZS,6.433,6.65,6.874,7.104,7.342,7.587,7.84,8.1,8.26,8.422,8.588,8.756,8.928,9.102,9.279,9.46,9.644,9.83,10.02,10.214,10.41,10.61,10.813,11.02,11.232,11.453,11.679,11.909,12.143,12.38,12.621,12.867,13.116,13.37,13.627,13.827,14.006,14.186,14.369,14.553,14.74,14.927,15.118,15.31,15.504,15.7,15.899,16.116,16.51,16.91,17.319,17.735,18.16,18.575,18.998,19.428,19.866,20.31,20.763,21.225,21.695,22.174,22.661,23.157
European Union,EUU,Urban population (% of total population),SP.URB.TOTL.IN.ZS,58.68385128,59.22243592,59.75727159,60.34142498,60.92481579,61.51098414,62.0811688,62.61896163,63.12279162,63.57576587,64.02283774,64.46934941,64.88049455,65.27288304,65.65284746,65.98897808,66.29601512,66.62296706,66.95911626,67.28325826,67.59199577,67.86458291,68.0602996,68.22352731,68.3568033,68.47986562,68.63022914,68.83937163,69.04450316,69.19910496,69.36909201,69.55900065,69.7158908,69.84568351,69.9860393,70.12683667,70.26681316,70.40152565,70.53315185,70.66976323,70.82576175,71.01228439,71.24043875,71.46276679,71.6810817,71.89987806,72.11657879,72.33631727,72.55493111,72.76327414,72.97212372,73.16775039,73.35673291,73.53969439,73.71857823,73.90933945,74.10666959,74.30954696,74.51993477,74.74209038,74.96495687,75.22205122,75.46301313,75.70102437
Fragile and conflict affected situations,FCS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,22.24057284,22.67312642,23.10254861,23.54117653,23.97862302,24.44187606,24.90247157,25.36584238,25.82054604,26.27434917,26.71428788,27.17696485,27.63756673,28.07491253,28.45386746,28.8305272,29.19843725,29.56184314,29.91564807,30.26123351,30.6464568,31.08870161,31.48180289,31.89602396,32.3715292,32.84888523,33.33574537,33.82539709,34.28367336,34.68613971,35.17320404,35.41922606,35.66974877,35.91674626,36.08114384,36.21739238,36.39155256,36.5790281,36.7641635,36.95751403,37.16919129,37.45406432,37.71555348,37.97918872,38.2550226,38.54033223,38.81395388,39.04650504,39.39449705,39.7494228,40.11153036,40.42841904,40.74422453,41.09474586,41.4493014,41.83283694,42.21402428,42.58431853,42.92721383,43.26807795,43.639423,44.04210709,44.4016465,44.76858713
Finland,FIN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,55.29,56.321,57.162,57.998,58.832,59.658,60.48,61.295,62.106,62.908,63.704,64.523,65.366,66.197,67.019,67.831,68.634,69.423,70.202,70.97,71.727,72.528,73.373,74.202,75.015,75.808,76.567,77.291,78,78.691,79.367,79.843,80.128,80.409,80.688,80.963,81.223,81.466,81.707,81.946,82.183,82.368,82.503,82.638,82.772,82.905,83.037,83.168,83.299,83.429,83.77,84.313,84.841,85.125,85.175,85.225,85.275,85.325,85.382,85.446,85.517,85.596,85.681,85.773
Fiji,FJI,Urban population (% of total population),SP.URB.TOTL.IN.ZS,29.681,30.248,30.823,31.403,31.991,32.582,33.18,33.604,33.987,34.371,34.758,35.147,35.538,35.93,36.324,36.721,37.119,37.319,37.469,37.619,37.769,37.919,38.07,38.221,38.372,38.523,38.675,39.327,40.085,40.845,41.611,42.381,43.156,43.933,44.713,45.496,46.282,46.732,47.123,47.515,47.908,48.3,48.692,49.085,49.479,49.871,50.264,50.657,51.146,51.658,52.171,52.683,53.196,53.706,54.216,54.726,55.235,55.742,56.248,56.75,57.247,57.74,58.229,58.713
France,FRA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,61.88,62.607,63.489,64.702,65.898,67.071,68.225,69.357,70.238,70.648,71.055,71.459,71.86,72.256,72.65,72.926,72.997,73.068,73.14,73.211,73.282,73.352,73.425,73.5,73.575,73.65,73.725,73.8,73.875,73.95,74.056,74.229,74.401,74.572,74.743,74.912,75.082,75.25,75.417,75.614,75.871,76.127,76.38,76.632,76.883,77.13,77.377,77.621,77.868,78.117,78.369,78.622,78.878,79.135,79.394,79.655,79.917,80.18,80.444,80.709,80.975,81.242,81.509,81.777
Faroe Islands,FRO,Urban population (% of total population),SP.URB.TOTL.IN.ZS,21.383,22.141,22.962,23.805,24.669,25.553,26.328,26.723,27.122,27.524,27.951,28.417,28.888,29.362,29.842,30.326,30.815,31.307,31.355,31.27,31.186,31.101,31.017,30.933,30.849,30.766,30.682,30.598,30.515,30.432,30.594,31.154,31.872,32.596,33.33,34.071,34.822,35.354,35.654,35.86,36.337,37.175,38.022,38.714,39.247,39.781,40.147,40.341,40.536,40.731,40.926,41.088,41.225,41.363,41.501,41.638,41.777,41.914,42.064,42.225,42.398,42.583,42.779,42.987
"Micronesia, Fed. Sts.",FSM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,22.312,22.553,22.797,23.042,23.289,23.537,23.788,24.04,24.295,24.551,24.808,25.068,25.33,25.593,25.741,25.858,25.975,26.092,26.209,26.327,26.445,26.417,26.35,26.283,26.216,26.149,26.083,26.016,25.95,25.884,25.818,25.752,25.686,25.62,25.554,25.068,24.473,23.889,23.314,22.749,22.33,22.33,22.33,22.33,22.33,22.33,22.324,22.317,22.311,22.305,22.298,22.305,22.324,22.355,22.399,22.456,22.526,22.608,22.703,22.812,22.933,23.068,23.217,23.379
Gabon,GAB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,17.398,18.33,19.594,20.923,22.318,23.775,25.297,26.883,28.533,30.237,32,34.082,36.231,38.43,40.681,42.971,45.295,47.633,49.985,52.337,54.682,57,58.372,59.73,61.076,62.402,63.711,65,66.412,67.792,69.143,70.462,71.749,72.999,73.921,74.797,75.654,76.49,77.306,78.102,78.879,79.633,80.368,81.083,81.778,82.452,83.107,83.742,84.359,84.955,85.533,86.092,86.634,87.156,87.651,88.118,88.559,88.976,89.37,89.741,90.092,90.423,90.735,91.029
United Kingdom,GBR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,78.444,78.374,78.237,78.099,77.96,77.821,77.682,77.541,77.4,77.259,77.117,77.03,77.195,77.358,77.521,77.683,77.844,78.005,78.164,78.323,78.481,78.588,78.539,78.489,78.44,78.39,78.34,78.29,78.24,78.19,78.14,78.112,78.172,78.232,78.293,78.353,78.413,78.472,78.532,78.591,78.651,78.751,79.047,79.339,79.629,79.915,80.199,80.479,80.757,81.031,81.302,81.57,81.837,82.102,82.365,82.626,82.886,83.143,83.398,83.652,83.903,84.152,84.398,84.642
Georgia,GEO,Urban population (% of total population),SP.URB.TOTL.IN.ZS,43.069,43.559,44.051,44.544,45.039,45.534,46.03,46.527,47.025,47.522,48.006,48.474,48.942,49.409,49.876,50.344,50.812,51.279,51.747,52.156,52.497,52.836,53.176,53.516,53.855,54.194,54.532,54.87,55.208,55.277,55.038,54.799,54.559,54.32,54.08,53.841,53.6,53.36,53.12,52.879,52.638,52.398,52.441,52.83,53.218,53.605,53.992,54.379,54.765,55.15,55.535,55.919,56.303,56.685,57.067,57.448,57.837,58.231,58.632,59.039,59.453,59.872,60.297,60.727
Ghana,GHA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,23.252,23.797,24.352,24.915,25.488,26.067,26.656,27.254,27.86,28.473,28.958,29.174,29.392,29.61,29.829,30.049,30.27,30.492,30.714,30.938,31.163,31.388,31.614,31.842,32.209,32.896,33.591,34.293,35.004,35.719,36.441,37.17,37.905,38.644,39.39,40.14,40.896,41.654,42.418,43.184,43.929,44.601,45.275,45.951,46.63,47.308,47.988,48.669,49.351,50.031,50.713,51.394,52.073,52.748,53.419,54.086,54.749,55.407,56.06,56.707,57.349,57.985,58.615,59.238
Gibraltar,GIB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Guinea,GIN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,10.472,10.936,11.418,11.919,12.439,12.978,13.537,14.116,14.716,15.336,15.977,16.641,17.327,18.033,18.763,19.515,20.291,21.087,21.907,22.75,23.617,24.503,25.414,26.072,26.346,26.621,26.898,27.178,27.459,27.741,28.026,28.312,28.601,28.89,29.182,29.475,29.77,30.052,30.323,30.595,30.869,31.144,31.42,31.698,31.977,32.257,32.539,32.822,33.106,33.391,33.678,33.966,34.255,34.545,34.836,35.141,35.46,35.793,36.14,36.5,36.875,37.264,37.668,38.085
"Gambia, The",GMB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,12.129,12.331,12.535,12.862,13.677,14.533,15.433,16.379,17.373,18.41,19.496,20.63,21.814,22.941,23.675,24.426,25.193,25.974,26.772,27.585,28.414,29.256,30.113,31.008,32.007,33.019,34.049,35.094,36.155,37.226,38.312,39.41,40.52,41.586,42.472,43.362,44.258,45.155,46.057,46.961,47.868,48.775,49.683,50.555,51.288,52.02,52.751,53.481,54.211,54.937,55.662,56.384,57.105,57.82,58.528,59.228,59.918,60.599,61.27,61.931,62.582,63.222,63.852,64.472
