Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
"Congo, Rep.",COG,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,20.45332535,19.45955537,30.48959728,36.47289895,38.15260175,36.00822304,29.88929889,30.47945727,30.38583601,32.07549032,34.73682895,32.58172517,28.30917874,31.62251656,53.22918382,35.88807786,40.37715474,45.58499468,43.72143722,47.41176471,60.01664817,58.02104486,55.26760563,57.94544545,61.62754304,56.7882159,39.83370093,41.73430613,40.62215478,48.52420202,51.77735958,41.63458853,40.69209692,42.83637057,58.51702125,64.70457016,68.45821343,75.59663937,76.27762977,72.29007107,80.29714722,77.42002685,81.51642548,80.8123656,80.52979283,75.00508375,77.46412946,68.48539072,73.40291853,64.47991211,68.52809153,73.61173274,58.08202782,52.93434058,53.13363837,40.85704879,42.06852605,47.96273166,62.2105923,56.19881437,40.71904328,52.83657086,63.81214686,56.8959278
Colombia,COL,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,15.69457914,12.9913517,12.22350581,11.98285511,11.95749707,12.13463828,9.981578768,11.21248698,11.77318696,12.53938135,13.27051699,11.96643701,13.25482296,14.92432966,14.54011365,15.81726354,17.04623593,16.86565768,16.62596607,15.2164715,16.21798079,11.85123057,10.91283459,10.4595177,11.88479234,13.80777598,18.83724644,16.9496696,16.28616763,18.00256341,18.86266903,19.0945389,16.5185547,15.18449529,14.99836183,14.53374289,15.1994617,14.84154374,15.00735084,18.34657875,15.91513972,15.38713577,14.81556968,16.57529971,16.77075142,16.97104374,17.72858775,16.43314213,18.10959514,16.42449569,16.34084476,19.27650507,18.81120528,18.08643972,16.63474911,15.65021151,14.71713928,15.14528975,15.89971968,15.86803865,13.52227556,16.19700595,20.23240039,17.83729677
Comoros,COM,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,8.836452037,8.835326311,8.836370853,8.83593536,8.835993259,8.836740928,8.835727657,8.835939194,8.835772541,8.836624347,8.836453792,8.836287957,8.836502404,8.835914472,8.836054473,8.836404835,8.836459362,8.836305513,8.836263488,8.835953071,8.836314059,8.836260798,8.836176751,8.836129879,8.836027179,8.836281081,8.836179333,8.975341967,8.221347229,9.311938672,9.638904635,9.956415447,8.945869239,9.048387214,9.676472177,10.13619831,10.67289558,11.90131645,12.90902299,12.77346063,5.671752108,10.80732162,12.71607965,12.95586148
Cabo Verde,CPV,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,17.07476822,21.46913769,22.92743044,24.62794582,22.77305584,22.63847867,17.60986227,18.09904103,16.70766225,19.22544523,17.13196947,16.56407354,17.28300759,13.26083108,15.04629954,17.13695269,20.19915756,27.4417263,22.79615288,20.97594563,27.00721854,29.80941288,32.54495671,31.36435117,32.00417307,37.77736046,45.13220526,33.7458981,34.34045375,29.03782963,30.28382268,32.87426103,37.46345323,37.51683857,37.24829248,41.13545234,41.47294872,42.06880358,45.86599346,46.70503314,25.29337077,23.84979836,38.68425422,38.36399677
Costa Rica,CRI,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,21.18510602,20.86163431,22.72327588,22.08741883,24.41937538,22.56331818,24.78080519,24.88184845,27.76639998,26.59628974,27.835084,26.79417235,30.22712335,30.79981077,33.14315574,30.06200701,28.90895548,30.86891026,28.18118938,26.92283179,26.47788286,43.26835646,45.0838985,36.03724268,34.38199531,30.72320202,31.34099253,31.63231452,34.0243173,34.85115542,34.19026834,33.40610643,35.28175224,36.03722388,35.88465867,38.1292145,40.01199302,41.60906831,43.96284105,42.55786576,42.93032217,40.5085725,39.22453521,40.67171292,42.20765346,43.46452236,43.31403511,40.58213751,38.80646065,34.63230503,32.82941135,32.47247088,31.65131734,30.59164936,31.36291528,29.99565786,31.2600963,32.76268315,33.73851078,34.32532156,31.90649766,36.17635703,42.40519611,38.91563204
Caribbean small states,CSS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,32.62535927,32.62576066,32.62630523,32.62411669,32.61374859,32.63686369,32.62777254,32.62902344,32.61317332,32.56191055,32.7524368,32.58231866,32.63527874,32.53392271,32.30559689,33.70506544,31.73173012,32.90007856,32.02714235,31.16396859,30.23904521,21.93117971,16.91826697,13.19420995,13.23971374,13.40151187,15.31336107,14.92396797,14.25261422,14.53747908,14.13002938,13.23447719,11.52706867,12.95193475,16.02177839,21.01804345,18.71345473,20.33635987,20.56760566,17.45972938,22.57026489,25.10363821,25.5109993,24.10043034,22.08388454,17.14738881,14.98296913,14.55127048,14.52273339,12.21337438,8.168470394,34.89357191,40.01390498,
Curacao,CUW,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.49628496,63.39065248,60.85344206,69.4667582,60.68401394,55.53953322,72.98567126,80.79582169,74.29898279,75.93212143,68.49411643,62.99550991,59.62968928,63.24600087,,,,,
Cayman Islands,CYM,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.02181706,71.5878498,69.47102557,59.63359839,,,
Cyprus,CYP,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,35.48638999,49.74543472,47.81375755,42.32970953,44.68084632,45.25845316,50.25114334,50.92204212,50.4090765,54.65829107,48.73835987,45.03716594,47.28682326,48.07855861,51.45996668,51.50056472,47.08565081,49.45696026,47.49137428,47.68948392,66.76329377,70.20766725,69.18560901,68.69748147,66.926464,69.96282392,68.20885507,62.40530678,57.76212795,56.88980309,55.6921065,53.43581088,53.25898013,50.08169582,48.7222504,50.33452585,53.45408858,55.27838094,61.29659043,65.95170487,70.01730313,70.48405223,73.83647914,74.51113462,75.7588676,79.64725272,90.75714047,102.2283527,97.01882793
Czechia,CZE,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.69151265,38.15791137,39.57890868,39.65765929,36.83713572,39.92843951,37.89903703,40.01809906,41.81380839,42.4907874,47.82222778,48.6218414,44.7797458,46.56732306,56.89947817,61.75886645,64.88698257,66.15054235,63.03422063,58.47578447,64.89159802,70.25063761,75.10481048,75.58039545,81.35103521,80.01256714,78.10833301,77.68443262,75.60978149,72.12485114,67.76097323,70.55004514,72.40942814,68.97333708
Germany,DEU,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,15.06528971,14.49934154,14.49226755,15.29110223,18.16077867,17.03914159,17.99619233,17.9048238,17.56304415,17.750139,18.54341093,20.05069719,20.78279838,20.20661401,21.63478329,22.84314787,21.19818707,20.59660396,21.00195884,22.20643588,22.74041178,23.56601177,22.08954962,19.8790217,20.60570614,21.48152827,22.28216908,24.70139997,25.66016091,26.02987618,29.68065325,30.56041138,31.19045049,31.26784511,33.93521264,35.95314979,38.96944992,40.63680563,40.94254889,35.44172642,39.48326873,41.62998897,42.66881637,41.66865461,41.6838907,42.60444315,41.6238177,42.32598143,42.60739173,42.38630449,39.16918385,42.65758365,45.78051772,43.40234856
Djibouti,DJI,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.5383009,158.3743113,145.4213075,103.7640251,150.0983615,156.619875,166.7177464,115.6265234,143.0220844,169.0004565,169.1057887
Dominica,DMA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0093387,35.08626979,34.20714407,30.25141992,35.56808892,37.57771092,32.58522013,38.82562807,52.41467164,47.32429674,44.63112699,40.87587612,29.19325981,,,,,
Denmark,DNK,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,28.04137341,26.7370197,26.97166936,26.7175029,27.15103087,26.82388354,26.40829873,27.9844989,30.68751585,29.41051998,28.28371862,28.39904462,27.43758977,29.22187103,32.64800906,36.32097763,36.06986791,36.10805536,36.43841713,36.55138857,32.42062573,31.77085886,33.61939503,35.45055316,36.43094121,37.6944387,36.9421011,36.58775796,36.88598434,36.64333058,37.0972755,37.82744404,37.21070819,39.36557242,44.87868358,45.52958624,45.66535535,43.77314716,43.82154481,47.37512123,50.68436613,51.39748723,53.97091873,46.99890975,50.59078054,54.08362725,55.08084261,54.92090924,54.83340375,55.81432157,53.7439529,55.34595156,56.98336838,58.95060792,55.03689732,58.82542378,70.54846983,67.95964338
Dominican Republic,DOM,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,25.59489542,23.25331807,23.86846257,20.72704302,19.69578975,16.30447022,16.3431243,18.08078856,18.48762858,18.48029256,17.95302551,18.00984896,21.27642729,22.56078629,25.61902823,28.87882021,22.29488336,21.0745415,18.64670222,22.02645232,20.34574063,21.61355108,16.43991896,16.97814608,21.73342301,26.16301953,22.93953838,25.5254959,34.48172022,30.67167221,30.61070791,40.07797316,36.80375032,36.3893324,36.20853992,35.22672162,34.88670973,35.22228754,34.30988428,34.98110211,35.49782514,31.89062009,30.72401016,42.15299816,41.14747664,28.33113815,28.22491627,26.76202201,23.90673649,21.0309281,22.67575221,24.18697531,24.58317787,25.16715873,25.15139056,23.7615823,23.90937952,23.68214534,23.55143131,23.06928204,18.29569716,21.75270208,22.06273154,21.13875613
Algeria,DZA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,39.0431726,46.24455689,19.79387268,24.68468205,25.08405873,22.60394356,25.98619752,23.43441677,23.1356346,23.78877682,22.0727334,18.44251915,20.44956198,25.503663,38.74904361,33.68893622,33.05458393,30.58656693,25.53583672,31.14830021,34.33846147,34.58725077,30.92485632,27.94180611,25.71001618,23.58393289,12.85475734,14.27247473,15.50786788,18.63926334,23.44368508,29.11782217,25.31959428,21.783877,22.53072525,26.19477598,29.76044833,30.90631138,22.57835401,28.15011312,42.06971772,34.1212314,33.1371641,35.66906353,38.39295946,44.3712829,45.76413427,44.72015567,45.64718181,32.58600627,34.98822961,35.98808641,34.382792,30.79936493,27.61948637,20.52814168,18.48668797,20.33367952,23.42310574,20.40794195,15.53520111,23.44436729,30.80897855,23.61953637
East Asia & Pacific (excluding high income),EAP,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,5.435912423,5.455400818,5.989074878,6.335068234,6.172596394,5.978428175,5.828670195,5.845649858,6.220815659,5.939321011,5.774174216,5.976016704,6.591841625,8.809049931,11.89903271,10.32704705,11.57362566,11.93255328,14.46868885,16.99425459,19.57209414,19.96323716,17.72798363,17.65724205,17.99216855,15.76897701,15.37227965,19.3912937,21.49515708,21.5500214,23.42667741,25.06502807,26.25641428,27.02008101,28.42051568,28.43796742,27.89837414,29.71523883,30.47637897,29.90369583,33.28288307,31.03128603,31.8335957,34.68496842,38.3964797,40.59567091,41.67727948,40.41968168,37.58278427,29.35263866,31.25207066,30.82336161,29.42889856,28.35649305,27.34023522,25.02689502,23.39203344,23.80854483,23.32063112,22.41621188,21.89200103,23.50181131,24.96008852,23.66672915
Early-demographic dividend,EAR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,12.28657206,12.93651268,11.5456537,11.07800733,11.78622478,11.76261163,11.51153488,11.12886933,11.58998852,12.20876372,13.57725837,17.35112637,21.69585047,20.62895535,21.41032524,21.34792698,18.85862219,21.82205837,23.33566886,22.4106119,20.70074653,18.83383396,18.03769789,16.79399052,14.25705238,16.31224466,17.2356566,18.69307092,19.35385074,19.04963863,18.72291854,17.96193147,19.10585022,21.65206454,22.57080015,22.58480964,21.39554905,21.90359786,24.66431332,23.50293734,25.36864637,26.10891095,27.92698083,29.59654354,30.55046688,29.83006497,31.36431542,25.99092704,27.45694351,29.06178473,28.62533321,28.0818429,26.38711911,23.49607811,22.67389986,23.51829549,25.86802919,24.83670189,22.45796757,25.8482693,28.63765061,26.14015179
East Asia & Pacific,EAS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,12.49136889,11.75451766,12.24374966,12.17727005,12.06562895,11.48785129,11.16750133,10.96182615,11.02905332,10.94788583,11.0208875,11.71261884,11.45356137,12.16387321,15.12992118,14.23458097,15.5827282,15.41207732,14.49949643,15.91455604,18.6729981,19.32691927,18.72103364,18.32022487,19.44086682,18.54663492,16.00029189,16.34886947,16.44626425,17.11499083,17.62948643,17.62663821,17.93923666,17.55918923,18.08321007,18.80377107,20.28405178,22.32141384,22.84380417,21.62568755,23.65482761,23.50195506,24.85692572,26.41849682,29.29692066,31.67177184,34.79514881,36.30484407,35.94325506,29.2870698,32.08544172,32.62538652,31.86602271,32.40434876,32.29918908,30.21735728,28.15281224,29.18577785,29.12198457,27.93650226,26.6506319,29.09821434,31.57690043,30.17045412
Europe & Central Asia (excluding high income),ECA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.82396183,23.09283555,24.69862682,21.79946305,28.8868261,27.42814913,26.89801049,28.54916573,24.90059142,24.17634689,27.5797047,32.90439342,31.23277617,30.2407792,32.08044275,30.2819878,31.10692932,30.96477312,33.93079004,30.57316938,30.14834307,33.95059162,34.05884124,31.52104195,31.96496315,29.12894054,28.31317319,31.5883011,36.54271639,36.73507506,32.08371987,37.72203313,40.94008826,35.04064021
Europe & Central Asia,ECS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,20.13378875,20.19041818,20.2018047,21.28952848,24.34206922,22.72298537,23.77593264,24.22884476,24.05981646,24.58167192,25.10430867,26.36282396,26.2694261,26.49454153,28.21823219,28.44960655,25.50760733,24.86053848,24.89103406,26.04821867,25.46367463,24.89573152,27.29040871,26.36567608,27.28287867,28.51217339,28.75777502,30.42489337,30.65680531,31.10159892,34.43200324,34.43331327,33.59126579,32.92459455,34.19968686,35.42405026,37.23151642,37.47267721,38.50396242,34.60115509,37.72283122,40.05047912,40.61683552,40.50446965,40.75619277,41.55853233,41.5665124,43.10670548,44.53288375,44.46017753,41.84196006,45.35678106,49.78906421,46.5899247
Ecuador,ECU,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,9.54757461,8.957492997,10.2414995,9.233321693,8.900053901,8.979657187,10.48569999,10.10718657,11.0421656,8.502945502,9.441228157,10.58040612,12.40791217,17.87803768,22.65205055,16.07089364,16.03563594,16.30287683,14.73198271,17.90807849,17.14802649,14.61784584,14.65649112,15.55961496,17.3764204,19.68137097,15.62940348,15.36608707,19.005851,20.28304897,22.76437202,23.67458359,24.13374014,20.03584083,20.27981807,21.28690337,22.27328469,21.53492621,17.89195087,26.37754164,37.55105976,27.60713372,25.71441688,26.84177352,29.09968866,32.6271488,35.70168517,37.4824331,40.27630087,29.30962883,32.48569518,36.11336944,34.83141082,32.37526651,31.35503669,22.75448573,20.53929116,21.48558739,23.54387085,24.04863482,23.28356241,27.00470957,30.78659674,29.06536882
"Egypt, Arab Rep.",EGY,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,19.86619334,17.64630718,15.05238008,17.75885746,18.3980464,17.13087619,16.33337423,16.82578507,11.79992123,13.45283159,13.56821589,13.24169802,12.7102388,13.53515136,20.36741034,18.16794181,17.16731796,21.58613381,19.903171,26.49273846,30.51463829,30.96143632,26.33327396,22.93233083,20.56962025,18.230563,13.83219955,12.62135922,17.37012987,17.79220779,20.35490605,27.46666667,28.39683681,25.83762887,22.57142857,22.54901961,20.74978204,18.8416698,16.21433542,15.0520156,16.20111732,17.47978812,18.31617841,21.79640719,28.22996085,30.34354689,29.94981383,30.24973147,33.04299274,24.95682211,21.34924581,20.56742761,16.39696662,17.01784562,14.24413146,13.18384549,10.34546394,15.01408682,17.98465561,16.64403145,12.47277574,10.56115022,15.08702582,19.10210393
Euro area,EMU,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,18.98236148,19.00239715,19.31861398,20.16354996,23.21393815,21.69977786,22.71457991,23.0532093,22.90991977,23.64288739,23.98237064,25.57214963,25.473295,25.60460144,27.24749749,27.52817798,24.66013297,23.97115885,24.37652559,25.49700984,25.11314526,25.0529113,24.75525604,24.76074436,26.16767703,27.76561902,28.13625081,30.43140723,31.02044803,31.30741785,35.01560123,34.99925409,34.36185284,33.39460767,34.87055359,36.15739527,38.05846173,39.11657529,39.41072071,34.52500321,38.42262725,41.16155483,42.79352814,42.98813234,43.5402511,45.02356961,44.56595724,46.25807609,47.05552766,47.30724002,44.54778637,48.45528683,53.88472959,50.53716497
Eritrea,ERI,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.42360635,30.55669092,28.01966292,22.38801936,29.23377036,29.61482279,14.83448359,9.534407549,9.670620594,10.80704036,11.78118084,6.442327834,5.775398982,6.16571332,6.899509392,5.771852584,4.428756649,4.528623859,6.378376598,18.15483726,,,,,,,,,,,,
Spain,ESP,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,12.15230742,13.03669644,13.36293485,13.34533265,13.20822634,12.39795879,12.58936251,13.27555877,13.90438276,13.72868258,14.3163738,16.31259935,17.00749946,19.10946154,21.34118897,20.90208621,18.22989597,17.75656769,17.33375686,16.63209347,15.75294334,15.78892915,16.21652231,17.74058398,20.34748938,21.86616666,23.0731001,25.71608047,26.14987787,26.38977088,28.58892257,27.87684854,26.56426727,25.61559171,25.38825825,24.94057893,25.18348697,25.92309713,25.54780876,22.98539595,25.82781334,29.38841011,31.29973628,32.75545702,33.21933993,33.29868496,33.57703298,34.90039521,34.87481399,34.67556293,30.48102485,33.75708433,39.75513039,38.05925821
Estonia,EST,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.12678128,69.09730482,65.90134741,61.27924956,70.38236589,73.6343458,69.86610792,61.62739432,61.29538898,57.9390215,57.14734209,61.0658452,65.42249302,63.25635467,62.59540891,66.38882474,60.86142182,75.0459409,86.26961752,85.39809037,83.45411064,80.58973523,76.03446023,75.47686216,74.30555838,72.90049516,72.01915435,68.15455341,79.54619179,86.66383666,77.857703
Ethiopia,ETH,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.6868532,13.7672982,12.48407356,11.64161991,9.363313597,7.812080503,7.629368622,8.372675866,7.939976609,7.127200943,7.631701645,8.243962375,6.593002678
European Union,EUU,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,19.39053137,19.4100299,19.6871504,20.65639161,23.76811589,22.17232631,23.05383769,23.34933876,23.22179482,24.03926902,24.39463163,25.9602997,25.93326267,26.19829133,27.80739715,28.05176798,25.19289235,24.55254179,24.96309695,26.03202317,25.61516162,25.47383716,25.22029899,25.28997761,26.69809399,28.34044388,28.67161079,30.95591888,31.55754557,31.8788624,35.59505576,35.55814774,34.93866944,34.13003893,35.72290352,37.1286449,39.1925483,40.23284928,40.56757241,35.7426463,39.68433455,42.45084736,44.00025562,44.2081635,44.82795605,46.18500807,45.79623584,47.44581701,48.23245693,48.51176238,45.73624774,49.62232951,55.23704325,51.93268412
Fragile and conflict affected situations,FCS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,FIN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,23.86793317,22.56608224,23.65102588,23.60214359,25.67861579,22.1316363,23.54493372,26.84890449,27.85783892,29.57594257,30.81996435,31.29187357,28.88156665,28.71417798,29.49552786,27.99828252,25.65415789,25.00664756,23.90984109,23.02738833,22.14502441,21.26609368,25.54313212,31.41689055,34.07431106,35.79945965,36.3572178,37.7920624,37.45215102,37.61269781,42.04830408,39.76820894,39.14713015,37.32944883,38.61951229,40.27850315,43.08317087,43.82895236,44.90278142,36.08330811,38.41304937,38.96739268,38.93491301,38.25019533,36.80600423,35.78157113,35.33333024,38.1663151,39.14922059,40.61831811,36.21434343,39.92177325,46.09580496,42.81538124
Fiji,FJI,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,48.53694739,43.03285985,43.23136339,43.60882126,42.82913824,44.33302947,41.6638161,45.31122031,56.36180398,62.66962097,62.34343434,57.31145935,51.89736019,52.3567889,56.40641951,55.29611318,62.8648902,61.15124602,60.93773786,61.20185627,65.38644571,60.95427964,61.80035917,60.27010914,54.20084805,54.06746032,50.0816794,48.60204776,57.12477872,49.43641173,57.43440206,59.28059298,61.1111437,56.87342832,52.33427535,48.83675539,46.64724148,46.01556507,47.7487958,48.46090201,27.8295733,27.25332839,48.17411527,
France,FRA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,15.35479993,14.95630701,13.65308165,13.38976757,13.54546171,14.01085102,14.00837547,13.86368407,13.9460704,14.74223151,16.51311314,17.05507076,17.23348734,18.18135975,21.43397032,19.60420656,20.11631991,21.01681911,21.28105279,21.71471259,21.99911626,23.05105748,22.38469071,23.43504815,24.90673721,24.41579208,21.38369218,20.63183519,21.42223732,22.79411073,21.98870126,22.41426887,22.44540389,21.81630939,22.75051229,23.68965492,24.12300275,26.63032505,27.2527671,27.20697732,29.75804899,29.43060351,28.73070176,27.13696767,27.53810386,28.16355653,28.92784848,28.85853447,29.19905968,25.88094823,27.82648809,29.53884734,30.35567865,30.59128534,30.7418129,31.69349473,31.49821007,32.31183404,32.91798189,32.88955939,28.55722282,31.28804993,36.50366889,34.28003058
Faroe Islands,FRO,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,46.47941516,41.65061015,36.66854566,41.91856108,32.35161871,38.52832646,31.51973819,34.65195892,39.40345369,37.87199348,38.83998553,48.32889071,40.51530059,35.50929823,38.617737,41.28550218,35.31610374,33.60735624,36.24127258,36.49538462,33.68108108,35.14382022,38.07796917,39.88083008,36.47290994,39.82519789,36.45705521,40.19454032,43.82778338,48.36657497,48.39353785,43.79813539,43.57646084,40.73267327,49.84315092,48.74331117,46.65054642,48.76191687,51.33555927,51.5631634,49.06372622,46.77339478,43.70088646,42.04491614,41.79952828,42.13022956,45.97477489,43.65865349,46.72339906,52.43447363,52.55947936,55.44296257,53.41428816,53.21649246,54.53633397,56.36479138,52.81800664,55.7701753,47.42790135,52.47501118,62.20971928,57.71889615
"Micronesia, Fed. Sts.",FSM,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,4.280091418,,,,,,,,,,,,18.20365357,18.41332292,18.0259241,18.75305828,16.4620322,17.97109638,19.24132748,18.08284113,18.76488441,15.52806407,16.71599105,18.08150842,22.48094921,23.32066985,21.87205433,23.69035115,24.71426424,29.88778871,30.39742206,31.82842674,27.06500271,28.2724,30.6008078,36.37357143,26.79413706,17.2913172,20.10051282,21.0385814,27.34536957
Gabon,GAB,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,34.17098666,31.21169298,31.71425748,47.10299506,41.89186987,43.24324324,39.73510592,48.05390719,48.42248329,54.6554602,49.72065928,66.31769743,73.08743779,58.84543141,57.54640839,49.52422145,45.58475873,51.59374094,61.75816024,58.48588272,64.72019465,63.36350643,61.59475145,61.32476979,59.09266161,62.57247584,35.19131246,42.69492039,36.73058397,45.79558218,46.03850426,47.26345929,46.07555286,48.79461351,61.67563998,59.38699903,62.66324499,61.30401081,47.40635161,59.61250435,69.03217671,54.27523248,52.60889969,51.9294345,55.03915528,60.00867276,60.57181652,58.52860459,62.19971201,52.17173218,57.66349238,61.74437213,60.95034144,57.35740588,44.52089239,46.0320085,44.03534729,50.22675397,54.29907649,51.43107323,47.59948282,60.93912049,67.57873319,63.72833478
United Kingdom,GBR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,22.02785624,22.11142951,20.84326564,22.67461893,27.09211639,25.65880996,28.29536423,29.97134588,28.29676302,27.65681813,26.88680239,26.24442054,25.89367025,26.02439064,27.82086117,28.17700885,25.09605836,24.60977224,22.16280579,22.63317529,23.32156486,22.58773686,22.9155971,24.82334083,26.06885155,25.78062911,26.36119179,25.76900688,24.42962,24.30534255,25.65982165,25.54716504,24.510361,24.05649057,24.07228892,25.27151047,27.51212944,25.51156032,27.50596135,26.88155103,28.85674267,31.38759406,30.61856843,30.28942477,28.57621473,27.84595067,28.90233952,30.89035103,31.58011136,31.63478028,29.66979576,29.18027479,33.56719447,31.66267713
Georgia,GEO,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.49961314,42.25736096,42.49686499,40.09087264,27.68202235,35.65683646,46.88874116,57.77210462,25.50189571,13.32620396,15.61022415,16.45873439,19.05559299,22.99446642,24.4613665,29.22927575,31.45572798,31.12893539,33.2590419,32.47086636,30.81829844,28.26331986,29.54520182,32.4674667,33.86344228,35.63957988,40.94149427,39.18188576,40.13724933,39.99929253,45.87655249,49.69554106,54.30430841,36.90032417,42.67436121,52.47887922,49.26705982
Ghana,GHA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,28.19332566,26.12903226,24.2147923,21.18181818,19.90291262,17.12141883,14.62450593,17.42021277,20.35294118,19.74012994,21.33687472,15.76,20.71047957,21.451014,18.32618026,19.36399773,15.70640515,10.49896981,8.357952921,11.23237191,8.466349295,4.755872553,3.338307249,5.5559178,8.04402704,10.65448567,16.57609705,19.66260054,18.1833835,16.74263732,16.87789041,16.96354606,17.22595549,20.25391906,25.25863593,24.49644594,32.11218217,32.41029093,33.87135176,32.07833895,48.80225762,45.23301647,42.61625189,40.67904265,39.30332512,36.44921695,24.65619049,24.5250906,25.0294573,29.29186598,29.47671798,36.93660855,40.35921817,25.4407834,28.23190216,33.83170482,31.19323915,33.87687478,33.45489545,37.44959986,31.52542049,30.05511947,34.66404355,34.03675922
Gibraltar,GIB,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,21.32394846,21.69392489,18.43019019,21.32511499,21.31251963,20.80201279,17.05990882,18.18732767,15.60436827,14.4840415,13.16469399,13.41570065,14.59919106,14.84116358,16.81935832,19.60027962,18.15943929,17.80207255,16.88938365,23.85725789,23.82430776,23.55095598,21.64046211,22.51578832,30.34120702,32.60224129,33.1373945,26.47062173,26.68851097,21.49687198,29.3715126,44.66029845,40.20709553,35.04204934,46.96981813,56.21863328,45.41865143,41.56532326
